order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer,shopping_cart_parsed
ORD073350,ID0125388391,2019-02-01,Thompson,"[('Candle Inferno', 2), ('Universe Note', 2), ('Thunder line', 2)]",12120.0,60.27,-37.8043773,144.94265369999997,0,12180.27,Summer,False,1.0018,too hard to charge i have had this phone for 6 months. it take me 10 minutes to get the phone to start charging. the problem with these cheap chineese phones is the charging ports are terrible,0,"[('Candle Inferno', 2), ('Universe Note', 2), ('Thunder line', 2)]"
ORD086031,ID6167440957,2019-12-28,Nickolson,"[('pearTV', 1), ('Olivia x460', 2), ('Alcon 10', 1), ('Thunder line', 1)]",16906.5,71.29,-37.8164402,144.9633924,15,16977.79,Summer,False,0.5923,great for the money pretty much does everything that the name brand cell phones do but for 1/2 the price,1,"[('pearTV', 1), ('Olivia x460', 2), ('Alcon 10', 1), ('Thunder line', 1)]"
ORD266077,ID3268156341,2019-01-19,Nickolson,"[('Thunder line', 1), ('Lucent 330S', 1), ('Candle Inferno', 1), ('Olivia x460', 2)]",5661.0,63.55,-37.82270250000001,144.98308469999995,10,5724.55,Summer,False,1.2749,"not truly verizon compatible do not buy for verizon plan. reviews say it works with verizon, you just have to toggle ""cdma-less roaming."" so i did that and lost almost all coverage at my home and a cabin i visit. won't send sms consistently either. calls drop. do not buy if you are on verizon.",0,"[('Thunder line', 1), ('Lucent 330S', 1), ('Candle Inferno', 1), ('Olivia x460', 2)]"
ORD137689,ID0634775007,2019-04-17,Thompson,"[('Thunder line', 1), ('Toshika 750', 2)]",10279.0,81.3,-37.8121182,144.9380601,5,10360.3,Autumn,True,0.7947,"grate amazing phone for, the price. i'm done spending hundreds of dollars on cell phones. this phone does every thing my i phone did for, a fraction of the price.",1,"[('Thunder line', 1), ('Toshika 750', 2)]"
ORD042625,ID3199521097,2019-12-19,Nickolson,"[('Toshika 750', 1), ('Lucent 330S', 2), ('Olivia x460', 1), ('Universe Note', 2)]",11178.75,85.29,-37.8187758,144.9700762,25,11264.04,Summer,True,0.0504,"happy of what i bought was a value of money, was same as i saw in youtube not malfunctions or any bad features and happy to deal with them.",1,"[('Toshika 750', 1), ('Lucent 330S', 2), ('Olivia x460', 1), ('Universe Note', 2)]"
ORD142117,ID0107156040,2019-09-26,Nickolson,"[('Universe Note', 1), ('iStream', 2), ('Olivia x460', 2)]",6200.0,109.42,-37.8289044,144.9866979,0,6309.42,Spring,True,1.8948,compra segura lo compre para una amiga y están genial q ya me piden 3,1,"[('Universe Note', 1), ('iStream', 2), ('Olivia x460', 2)]"
ORD421239,ID6167359493,2019-12-16,Nickolson,"[('Alcon 10', 2), ('Toshika 750', 2), ('Thunder line', 2)]",30900.0,73.8996249715683,-37.810853,144.9730038,0,30974.71,Summer,False,0.9137,mi a2 best phone ever best cheap phone u can get. delivery fast 7 days to south africa very happy,1,"[('Alcon 10', 2), ('Toshika 750', 2), ('Thunder line', 2)]"
ORD133260,ID1217532846,2019-09-13,Thompson,"[('Alcon 10', 2), ('Universe Note', 1), ('Lucent 330S', 1)]",22580.0,73.94,-37.8181284,144.94858480000005,0,22653.94,Spring,False,0.6217,awesome very pleased with the phone.,1,"[('Alcon 10', 2), ('Universe Note', 1), ('Lucent 330S', 1)]"
ORD043438,ID0579486160,2019-07-29,Thompson,"[('Alcon 10', 1), ('Thunder line', 2)]",13310.0,74.91740940349794,-37.815112,144.94963230000005,0,13385.35,Winter,True,0.3529,👍👍 very fast and pretty. works perfectly with att prepaid.,1,"[('Alcon 10', 1), ('Thunder line', 2)]"
ORD324059,ID0591407783,2019-06-28,Nickolson,"[('Alcon 10', 1), ('Universe Note', 1), ('pearTV', 1), ('Candle Inferno', 1)]",17226.0,64.78,-37.8232002,144.96088369999995,10,17290.78,Winter,False,0.9185,good value for money this mobile phone will attend the needs of most regular users. it's a bit bigger than i would like.,1,"[('Alcon 10', 1), ('Universe Note', 1), ('pearTV', 1), ('Candle Inferno', 1)]"
ORD399910,ID1879021163,2019-07-26,Nickolson,"[('Candle Inferno', 1), ('Alcon 10', 2), ('pearTV', 1)]",22176.0,51.24,-37.81588370000001,144.9823994,10,22227.24,Winter,False,1.1695,wrong description i should read the reviews first. i purchased as new phone and it was used.,0,"[('Candle Inferno', 1), ('Alcon 10', 2), ('pearTV', 1)]"
ORD316396,ID0257503252,2019-05-24,Thompson,"[('pearTV', 1), ('Olivia x460', 2), ('Lucent 330S', 2), ('Universe Note', 2)]",15402.0,55.27,-37.7997388,144.9611291,15,15457.27,Autumn,False,1.898,"he was not happy. my husband really likes the universe s4, but it kept giving him a message regarding the sims card. even after replacing it twice at the at&t store. we tried to see if we could get a replacement, but was told we couldn't. he was not happy.",0,"[('pearTV', 1), ('Olivia x460', 2), ('Lucent 330S', 2), ('Universe Note', 2)]"
ORD167711,ID0356449502,2019-07-19,Bakers,"[('iAssist Line', 2), ('pearTV', 1), ('iStream', 1), ('Toshika 750', 1)]",12945.5,64.59,-37.8073959,144.9869308,15,13010.09,Winter,False,0.7844915985069656,my son loved it!! i bought as a christmas gift for my son whom always wanted this product... so far so good!! he is very pleased....,1,"[('iAssist Line', 2), ('pearTV', 1), ('iStream', 1), ('Toshika 750', 1)]"
ORD160696,ID3185718965,2019-04-06,Bakers,"[('iAssist Line', 2), ('iStream', 2), ('Olivia x460', 2), ('pearTV', 2)]",18829.0,81.6,-37.7991923,144.98766609999996,5,18910.6,Autumn,True,1.3745,five stars awesome price and in great condition,1,"[('iAssist Line', 2), ('iStream', 2), ('Olivia x460', 2), ('pearTV', 2)]"
ORD191205,ID3211897001,2019-10-10,Thompson,"[('pearTV', 1), ('Alcon 10', 1), ('iStream', 1)]",13098.5,112.47,-37.7967561,144.932701,15,13210.97,Spring,True,2.1763,i’m never disappointed with digicos technology.,1,"[('pearTV', 1), ('Alcon 10', 1), ('iStream', 1)]"
ORD172111,ID1224854790,2019-07-31,Thompson,"[('Alcon 10', 2), ('Universe Note', 2)]",23560.0,77.76,-37.813666,144.9400208,5,23637.76,Winter,True,0.6296,okay okay phone for the price,1,"[('Alcon 10', 2), ('Universe Note', 2)]"
ORD492925,ID0598347137,2019-02-19,Nickolson,"[('iAssist Line', 2), ('Alcon 10', 2)]",20115.0,72.01,-37.8139544,144.963645,10,20187.01,Summer,False,0.7325,"great simple phone switching from alcon 5 to this phone. simple, long battery, good looking. alcon took too much of my time and health, really.",1,"[('iAssist Line', 2), ('Alcon 10', 2)]"
ORD245938,ID6167359501,2019-12-27,Nickolson,"[('Olivia x460', 1), ('Toshika 750', 1), ('Thunder line', 1), ('iAssist Line', 1)]",7462.5,76.49,-37.8093731,144.97284580000004,25,7538.99,Summer,False,1.0667,"brand new the package arrived on time and it was brand new out of the box. for real, it was like i bought it brand new out the store.",1,"[('Olivia x460', 1), ('Toshika 750', 1), ('Thunder line', 1), ('iAssist Line', 1)]"
ORD002098,ID3215192043,2019-08-15,Thompson,"[('iAssist Line', 2), ('Olivia x460', 1), ('Toshika 750', 2)]",13599.25,63.22,-37.8086605,144.9482704,5,13662.47,Winter,False,0.4585062729662554,"very pleased with my digico tablet. starting with the price ,ease of use, and size.",1,"[('iAssist Line', 2), ('Olivia x460', 1), ('Toshika 750', 2)]"
ORD096881,ID4148228282,2019-07-22,Nickolson,"[('Thunder line', 2), ('pearTV', 2), ('Lucent 330S', 2)]",19440.0,63.37,-37.8132542,144.973865,0,19503.37,Winter,False,0.7052,love the product but dislike that i can’t sync up my pear music for iassist to play,1,"[('Thunder line', 2), ('pearTV', 2), ('Lucent 330S', 2)]"
ORD082978,ID4957761347,2019-02-07,Thompson,"[('Alcon 10', 1), ('iAssist Line', 2), ('Lucent 330S', 2), ('Thunder line', 2)]",17187.0,70.85,-37.824593,144.9296182,15,17257.85,Summer,False,2.026420526637298,will be returning bought verizon phone new. took it to verizon to get everything switched over from old phone. found out it wasn't able to connect to internet. very disappointed!,0,"[('Alcon 10', 1), ('iAssist Line', 2), ('Lucent 330S', 2), ('Thunder line', 2)]"
ORD497625,ID0060095861,2019-09-22,Bakers,"[('Olivia x460', 2), ('Toshika 750', 1), ('Universe Note', 1), ('pearTV', 1)]",14877.0,102.36247328083769,-37.817692,144.9912877,10,14979.7,Spring,True,0.9242,"five stars best flip phone on the market using my 3rd one--just like the upgrades,",1,"[('Olivia x460', 2), ('Toshika 750', 1), ('Universe Note', 1), ('pearTV', 1)]"
ORD429779,ID0060095042,2019-12-18,Bakers,"[('pearTV', 2), ('Alcon 10', 1), ('Lucent 330S', 1)]",19380.0,78.27,-37.8192396,144.98695159999997,15,19458.27,Summer,False,1.2606,"decent value for money nice phone, good camera, looks good too but sometimes finger print reader doesn’t work",1,"[('pearTV', 2), ('Alcon 10', 1), ('Lucent 330S', 1)]"
ORD487795,ID0282825814,2019-01-01,Thompson,"[('iStream', 2), ('iAssist Line', 1), ('Olivia x460', 1)]",3375.0,79.52,-37.8015701,144.9518362,10,3454.52,Summer,False,1.3051,"just what i wanted this lucentrola barrage v860 phone came in as described, it worked fine on the existing service. thanks for a good product.",1,"[('iStream', 2), ('iAssist Line', 1), ('Olivia x460', 1)]"
ORD217899,ID0777916580,2019-09-30,Thompson,"[('iAssist Line', 1), ('Alcon 10', 2)]",20125.0,91.75,-37.80167279999999,144.9573532,0,20216.75,Spring,True,1.5224,"one star the screen comes damage, pixels line",0,"[('iAssist Line', 1), ('Alcon 10', 2)]"
ORD411174,ID0628761345,2019-02-24,Nickolson,"[('Lucent 330S', 1), ('Universe Note', 2)]",7317.0,63.77,-37.8083441,144.9790533,10,7380.77,Summer,False,1.4144,buyer beware it's not the real s8,0,"[('Lucent 330S', 1), ('Universe Note', 2)]"
ORD153760,ID0030943325,2019-05-27,Nickolson,"[('Lucent 330S', 2), ('iStream', 1), ('Toshika 750', 2), ('Universe Note', 1)]",14700.0,53.06,-37.8048493,144.9662942,0,14753.06,Autumn,False,1.5567,very dissatisfied we purchased this phone in november and it is already refusing to charge..feel like we were ripped off:(,0,"[('Lucent 330S', 2), ('iStream', 1), ('Toshika 750', 2), ('Universe Note', 1)]"
ORD012621,ID0589704714,2019-06-24,Thompson,"[('iAssist Line', 2), ('Universe Note', 2)]",10215.0,77.87,-37.821056,144.9550741,10,10292.87,Winter,True,1.1689,"the best buy i ever made the best buy i ever made, mine came without a charger, and in a cheap bag and box, but the phone was like new, and works great, great wifi reception, the battery is perfect, and works great in verizon",1,"[('iAssist Line', 2), ('Universe Note', 2)]"
ORD126329,ID3115762682,2019-11-26,Thompson,"[('Olivia x460', 1), ('iStream', 1), ('Lucent 330S', 2), ('Candle Inferno', 1)]",3625.25,104.24,-37.805391,144.9576126,15,3729.49,Spring,True,1.2317,superb superb,1,"[('Olivia x460', 1), ('iStream', 1), ('Lucent 330S', 2), ('Candle Inferno', 1)]"
ORD359769,ID0547586925,2019-12-26,Bakers,"[('Olivia x460', 1), ('Alcon 10', 2), ('Thunder line', 1), ('Lucent 330S', 2)]",23765.00000000001,72.81,-37.8137444,144.9876194,0,23837.810000000012,Summer,False,0.7889,great purchase my daughter loves the phone and all of the features,1,"[('Olivia x460', 1), ('Alcon 10', 2), ('Thunder line', 1), ('Lucent 330S', 2)]"
ORD047242,ID0054402747,2019-09-06,Thompson,"[('iStream', 2), ('pearTV', 1)]",6279.5,81.99,-37.8012572,144.95395980000004,5,6361.49,Spring,False,1.4079,easy to setup and use. the ability to play video is huge addition on iassist device family,1,"[('iStream', 2), ('pearTV', 1)]"
ORD315528,ID6167265870,2019-07-28,Nickolson,"[('Thunder line', 2), ('iAssist Line', 1), ('Universe Note', 1)]",7526.25,63.07,-37.81542279999999,144.9666571,25,7589.32,Winter,False,0.4353,"a really great phone, it is rather large (especially when you ... a really great phone, it is rather large (especially when you put a case on it) so don't get it if you want a petite phone that can fit in your skinny jeans lol. everything about it's function has been perfect.",1,"[('Thunder line', 2), ('iAssist Line', 1), ('Universe Note', 1)]"
ORD455292,ID1492410162,2019-03-28,Nickolson,"[('pearTV', 1), ('Alcon 10', 2), ('Toshika 750', 1)]",21397.5,81.79,-37.8045307,144.963331,25,21479.29,Autumn,True,1.6584,"five stars great phone if you are a fan of toshika products, well worth the price",1,"[('pearTV', 1), ('Alcon 10', 2), ('Toshika 750', 1)]"
ORD422459,ID4787373721,2019-04-25,Nickolson,"[('iAssist Line', 2), ('Olivia x460', 1)]",5391.25,65.93,-37.80700820000001,144.96273109999996,5,5457.18,Autumn,False,1.4224,awesome phone sweet deal on refurbished just like new would buy refurbished again 5* fast dependable octacore processor my second j7 phone i really like it so far no problems at all love it,1,"[('iAssist Line', 2), ('Olivia x460', 1)]"
ORD251424,ID4297530222,2019-09-15,Bakers,"[('iStream', 1), ('Toshika 750', 2), ('iAssist Line', 2)]",9930.0,79.54,-37.80621890000001,144.98181609999995,25,10009.54,Spring,False,1.2526,"i love this phone!! i love this phone. the hd screen makes for wonderful viewing of videos, games, and e-book reading. the camera and storage space could be better, but overall a grate buy.",1,"[('iStream', 1), ('Toshika 750', 2), ('iAssist Line', 2)]"
ORD424394,ID4297530198,2019-02-08,Bakers,"[('Olivia x460', 1), ('Thunder line', 1), ('Universe Note', 2)]",10305.0,81.65,-37.8015976,144.9779365,0,10386.65,Summer,False,1.7855,great phone! no issues. cell phone,1,"[('Olivia x460', 1), ('Thunder line', 1), ('Universe Note', 2)]"
ORD386059,ID0560984937,2019-07-17,Thompson,"[('pearTV', 1), ('Toshika 750', 1), ('Universe Note', 2), ('Candle Inferno', 1)]",17960.0,63.6,-37.8184144,144.9473841,0,18023.6,Winter,False,0.6397,"was working great útil 1 week algo, í have it for a month, but it started flickering,  and in the support forums they say it is a known isue,  but it has more the 4 months reported and there is no solución.",1,"[('pearTV', 1), ('Toshika 750', 1), ('Universe Note', 2), ('Candle Inferno', 1)]"
ORD015571,ID0356125087,2019-12-24,Nickolson,"[('iStream', 2), ('Olivia x460', 2), ('Lucent 330S', 2), ('iAssist Line', 2)]",8694.0,95.57,-37.8165761,144.98014730000003,10,8789.57,Summer,True,0.9585,most important to know why me too deaf i excited with my new olivia universe note 5 white 64gb comfortably more memory better than old 32gb very slow wait loaded.....loaded......low memory....throw out. thank digico with your hearts...,1,"[('iStream', 2), ('Olivia x460', 2), ('Lucent 330S', 2), ('iAssist Line', 2)]"
ORD403194,ID0767725981,2019-04-29,Nickolson,"[('Candle Inferno', 1), ('Lucent 330S', 2), ('Toshika 750', 1)]",7210.0,68.67,-37.8039159,144.96996140000005,0,7278.67,Autumn,False,1.6344,great purchase! awesome phone! i can't believe it is so great! it looks brand new.,1,"[('Candle Inferno', 1), ('Lucent 330S', 2), ('Toshika 750', 1)]"
ORD463166,ID0575572031,2019-08-13,Nickolson,"[('iAssist Line', 1), ('Universe Note', 1)]",4256.25,66.19,-37.8243552,144.9802213,25,4322.44,Winter,False,1.1364,love it! amazing phone! i purchased from warehouse deals inc. used and it has been a great buy! the device came opened but in perfect condition. love it!,1,"[('iAssist Line', 1), ('Universe Note', 1)]"
ORD090621,ID0591432434,2019-02-25,Nickolson,"[('Lucent 330S', 1), ('Alcon 10', 1)]",9671.0,70.48,-37.8186593,144.965357,5,9741.48,Summer,False,0.3689,okayish its good for regular utility. its performance is mediocre its better than older versions of a series,1,"[('Lucent 330S', 1), ('Alcon 10', 1)]"
ORD407242,ID0247277203,2019-06-22,Thompson,"[('iAssist Line', 2), ('Thunder line', 1), ('Candle Inferno', 2)]",7115.5,79.71,-37.8050141,144.9567856,5,7195.21,Winter,True,1.2071,good pixel xl is very good.,1,"[('iAssist Line', 2), ('Thunder line', 1), ('Candle Inferno', 2)]"
ORD025849,ID0248746680,2019-06-17,Bakers,"[('iStream', 2), ('Lucent 330S', 2), ('pearTV', 1)]",6802.5,62.19,-37.81638579999999,144.9911876,25,6864.69,Winter,True,0.7953,phone could not get turned on by carrier,0,"[('iStream', 2), ('Lucent 330S', 2), ('pearTV', 1)]"
ORD076987,ID0711327758,2019-12-05,Thompson,"[('Universe Note', 1), ('pearTV', 2), ('Alcon 10', 1), ('iStream', 1)]",23911.5,97.61,-37.8062498,144.9580023,5,24009.11,Summer,True,1.1983,"universe note 8 note 8 flawless! it looked brand new... no scratches or damage! works like a charm! i will purchase from this seller again as well as recommend their business. also, seller was super nice and professional! thanks!",1,"[('Universe Note', 1), ('pearTV', 2), ('Alcon 10', 1), ('iStream', 1)]"
